Plot Title: White River Golf Coarse 11-25-15 (1040)							
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10739561, SEN S/N: 10739561)"	Coupler Detached (LGR S/N: 10739561)	Coupler Attached (LGR S/N: 10739561)	Host Connected (LGR S/N: 10739561)	Stopped (LGR S/N: 10739561)	End Of File (LGR S/N: 10739561)
531	5/26/2016 3:26	58.798					
532	5/26/2016 3:41	58.712					
533	5/26/2016 3:56	58.626					
534	5/26/2016 4:11	58.582					
535	5/26/2016 4:26	58.498					
536	5/26/2016 4:41	58.411					
537	5/26/2016 4:56	58.325					
538	5/26/2016 5:11	58.239					
539	5/26/2016 5:26	58.152					
540	5/26/2016 5:41	58.066					
541	5/26/2016 5:56	57.979					
542	5/26/2016 6:11	57.893					
543	5/26/2016 6:26	57.807					
544	5/26/2016 6:41	57.722					
545	5/26/2016 6:56	57.636					
546	5/26/2016 7:11	57.549					
547	5/26/2016 7:26	57.463					
548	5/26/2016 7:41	57.42					
549	5/26/2016 7:56	57.333					
550	5/26/2016 8:11	57.29					
551	5/26/2016 8:26	57.247					
552	5/26/2016 8:41	57.16					
553	5/26/2016 8:56	57.117					
554	5/26/2016 9:11	57.117					
555	5/26/2016 9:26	57.117					
556	5/26/2016 9:41	57.16					
557	5/26/2016 9:56	57.204					
558	5/26/2016 10:11	57.247					
559	5/26/2016 10:26	57.333					
560	5/26/2016 10:41	57.42					
561	5/26/2016 10:56	57.506					
562	5/26/2016 11:11	57.636					
563	5/26/2016 11:26	57.722					
564	5/26/2016 11:41	57.893					
565	5/26/2016 11:56	58.023					
566	5/26/2016 12:11	58.195					
567	5/26/2016 12:26	58.368					
568	5/26/2016 12:41	58.541					
569	5/26/2016 12:56	58.755					
570	5/26/2016 13:11	58.928					
571	5/26/2016 13:26	59.014					
572	5/26/2016 13:41	59.142					
573	5/26/2016 13:56	59.272					
574	5/26/2016 14:11	59.358					
575	5/26/2016 14:26	59.445					
576	5/26/2016 14:41	59.529					
577	5/26/2016 14:56	59.616					
578	5/26/2016 15:11	59.616					
579	5/26/2016 15:26	59.616					
580	5/26/2016 15:41	59.616					
581	5/26/2016 15:56	59.616					
582	5/26/2016 16:11	59.572					
583	5/26/2016 16:26	59.529					
584	5/26/2016 16:41	59.486					
585	5/26/2016 16:56	59.445					
586	5/26/2016 17:11	59.401					
587	5/26/2016 17:26	59.358					
588	5/26/2016 17:41	59.315					
589	5/26/2016 17:56	59.315					
590	5/26/2016 18:11	59.315					
591	5/26/2016 18:26	59.358					
592	5/26/2016 18:41	59.358					
593	5/26/2016 18:56	59.358					
594	5/26/2016 19:11	59.401					
595	5/26/2016 19:26	59.401					
596	5/26/2016 19:41	59.401					
597	5/26/2016 19:56	59.401					
598	5/26/2016 20:11	59.358					
599	5/26/2016 20:26	59.315					
600	5/26/2016 20:41	59.272					
601	5/26/2016 20:56	59.185					
602	5/26/2016 21:11	59.142					
603	5/26/2016 21:26	59.099					
604	5/26/2016 21:41	59.056					
605	5/26/2016 21:56	59.014					
606	5/26/2016 22:11	58.971					
607	5/26/2016 22:26	58.928					
608	5/26/2016 22:41	58.928					
