D,DateTime,TempF,Location
519,7/15/2015 21:30,76.464,CedarRiverSite1
520,7/15/2015 21:45,76.289,CedarRiverSite1
521,7/15/2015 22:00,76.028,CedarRiverSite1
522,7/15/2015 22:15,75.853,CedarRiverSite1
523,7/15/2015 22:30,75.637,CedarRiverSite1
524,7/15/2015 22:45,75.463,CedarRiverSite1
525,7/15/2015 23:00,75.247,CedarRiverSite1
526,7/15/2015 23:15,75.029,CedarRiverSite1
527,7/15/2015 23:30,74.813,CedarRiverSite1
528,7/15/2015 23:45,74.554,CedarRiverSite1
529,7/16/2015 0:00,74.381,CedarRiverSite1
530,7/16/2015 0:15,74.206,CedarRiverSite1
531,7/16/2015 0:30,74.034,CedarRiverSite1
532,7/16/2015 0:45,73.861,CedarRiverSite1
533,7/16/2015 1:00,73.731,CedarRiverSite1
534,7/16/2015 1:15,73.602,CedarRiverSite1
535,7/16/2015 1:30,73.515,CedarRiverSite1
536,7/16/2015 1:45,73.472,CedarRiverSite1
537,7/16/2015 2:00,73.386,CedarRiverSite1
538,7/16/2015 2:15,73.342,CedarRiverSite1
539,7/16/2015 2:30,73.256,CedarRiverSite1
540,7/16/2015 2:45,73.213,CedarRiverSite1
541,7/16/2015 3:00,73.17,CedarRiverSite1
542,7/16/2015 3:15,73.083,CedarRiverSite1
543,7/16/2015 3:30,73.04,CedarRiverSite1
544,7/16/2015 3:45,72.997,CedarRiverSite1
545,7/16/2015 4:00,72.955,CedarRiverSite1
546,7/16/2015 4:15,72.912,CedarRiverSite1
547,7/16/2015 4:30,72.869,CedarRiverSite1
548,7/16/2015 4:45,72.826,CedarRiverSite1
549,7/16/2015 5:00,72.783,CedarRiverSite1
550,7/16/2015 5:15,72.739,CedarRiverSite1
551,7/16/2015 5:30,72.653,CedarRiverSite1
552,7/16/2015 5:45,72.653,CedarRiverSite1
553,7/16/2015 6:00,72.61,CedarRiverSite1
554,7/16/2015 6:15,72.567,CedarRiverSite1
555,7/16/2015 6:30,72.523,CedarRiverSite1
556,7/16/2015 6:45,72.48,CedarRiverSite1
557,7/16/2015 7:00,72.48,CedarRiverSite1
558,7/16/2015 7:15,72.437,CedarRiverSite1
559,7/16/2015 7:30,72.394,CedarRiverSite1
560,7/16/2015 7:45,72.394,CedarRiverSite1
561,7/16/2015 8:00,72.351,CedarRiverSite1
562,7/16/2015 8:15,72.307,CedarRiverSite1
563,7/16/2015 8:30,72.351,CedarRiverSite1
564,7/16/2015 8:45,72.437,CedarRiverSite1
565,7/16/2015 9:00,72.523,CedarRiverSite1
566,7/16/2015 9:15,72.653,CedarRiverSite1
567,7/16/2015 9:30,72.826,CedarRiverSite1
568,7/16/2015 9:45,72.997,CedarRiverSite1
569,7/16/2015 10:00,73.213,CedarRiverSite1
570,7/16/2015 10:15,73.515,CedarRiverSite1
571,7/16/2015 10:30,73.818,CedarRiverSite1
572,7/16/2015 10:45,74.206,CedarRiverSite1
573,7/16/2015 11:00,74.597,CedarRiverSite1
574,7/16/2015 11:15,75.029,CedarRiverSite1
575,7/16/2015 11:30,75.508,CedarRiverSite1
576,7/16/2015 11:45,75.942,CedarRiverSite1
577,7/16/2015 12:00,76.464,CedarRiverSite1
578,7/16/2015 12:15,76.986,CedarRiverSite1
579,7/16/2015 12:30,77.509,CedarRiverSite1
580,7/16/2015 12:45,77.99,CedarRiverSite1
581,7/16/2015 13:00,78.559,CedarRiverSite1
582,7/16/2015 13:15,79.084,CedarRiverSite1
583,7/16/2015 13:30,79.655,CedarRiverSite1
584,7/16/2015 13:45,80.184,CedarRiverSite1
585,7/16/2015 14:00,80.668,CedarRiverSite1
586,7/16/2015 14:15,81.199,CedarRiverSite1
587,7/16/2015 14:30,81.642,CedarRiverSite1
588,7/16/2015 14:45,82.085,CedarRiverSite1
589,7/16/2015 15:00,82.53,CedarRiverSite1
590,7/16/2015 15:15,82.886,CedarRiverSite1
591,7/16/2015 15:30,83.199,CedarRiverSite1
592,7/16/2015 15:45,83.511,CedarRiverSite1
593,7/16/2015 16:00,83.779,CedarRiverSite1
594,7/16/2015 16:15,84.004,CedarRiverSite1
595,7/16/2015 16:30,84.137,CedarRiverSite1
596,7/16/2015 16:45,84.227,CedarRiverSite1
597,7/16/2015 17:00,84.182,CedarRiverSite1
598,7/16/2015 17:15,84.182,CedarRiverSite1
599,7/16/2015 17:30,84.227,CedarRiverSite1
600,7/16/2015 17:45,84.272,CedarRiverSite1
601,7/16/2015 18:00,84.004,CedarRiverSite1
602,7/16/2015 18:15,83.779,CedarRiverSite1
603,7/16/2015 18:30,83.691,CedarRiverSite1
604,7/16/2015 18:45,83.511,CedarRiverSite1
605,7/16/2015 19:00,83.242,CedarRiverSite1
606,7/16/2015 19:15,83.021,CedarRiverSite1
607,7/16/2015 19:30,82.798,CedarRiverSite1
608,7/16/2015 19:45,82.575,CedarRiverSite1
609,7/16/2015 20:00,82.396,CedarRiverSite1
610,7/16/2015 20:15,82.175,CedarRiverSite1
611,7/16/2015 20:30,81.909,CedarRiverSite1
612,7/16/2015 20:45,81.642,CedarRiverSite1
613,7/16/2015 21:00,81.376,CedarRiverSite1
614,7/16/2015 21:15,81.066,CedarRiverSite1
615,7/16/2015 21:30,80.757,CedarRiverSite1
616,7/16/2015 21:45,80.361,CedarRiverSite1
617,7/16/2015 22:00,80.008,CedarRiverSite1
618,7/16/2015 22:15,79.612,CedarRiverSite1
619,7/16/2015 22:30,79.173,CedarRiverSite1
620,7/16/2015 22:45,78.822,CedarRiverSite1
621,7/16/2015 23:00,78.471,CedarRiverSite1
622,7/16/2015 23:15,78.121,CedarRiverSite1
623,7/16/2015 23:30,77.77,CedarRiverSite1
624,7/16/2015 23:45,77.464,CedarRiverSite1
625,7/17/2015 0:00,77.117,CedarRiverSite1
626,7/17/2015 0:15,76.725,CedarRiverSite1
627,7/17/2015 0:30,76.419,CedarRiverSite1
628,7/17/2015 0:45,76.071,CedarRiverSite1
629,7/17/2015 1:00,75.724,CedarRiverSite1
630,7/17/2015 1:15,75.42,CedarRiverSite1
631,7/17/2015 1:30,75.16,CedarRiverSite1
632,7/17/2015 1:45,74.899,CedarRiverSite1
633,7/17/2015 2:00,74.683,CedarRiverSite1
634,7/17/2015 2:15,74.424,CedarRiverSite1
635,7/17/2015 2:30,74.206,CedarRiverSite1
636,7/17/2015 2:45,73.947,CedarRiverSite1
637,7/17/2015 3:00,73.731,CedarRiverSite1
638,7/17/2015 3:15,73.515,CedarRiverSite1
639,7/17/2015 3:30,73.299,CedarRiverSite1
640,7/17/2015 3:45,73.083,CedarRiverSite1
641,7/17/2015 4:00,72.869,CedarRiverSite1
642,7/17/2015 4:15,72.653,CedarRiverSite1
643,7/17/2015 4:30,72.437,CedarRiverSite1
644,7/17/2015 4:45,72.221,CedarRiverSite1
645,7/17/2015 5:00,72.05,CedarRiverSite1
646,7/17/2015 5:15,71.92,CedarRiverSite1
647,7/17/2015 5:30,71.748,CedarRiverSite1
648,7/17/2015 5:45,71.62,CedarRiverSite1
649,7/17/2015 6:00,71.447,CedarRiverSite1
650,7/17/2015 6:15,71.317,CedarRiverSite1
651,7/17/2015 6:30,71.146,CedarRiverSite1
652,7/17/2015 6:45,71.017,CedarRiverSite1
653,7/17/2015 7:00,70.93,CedarRiverSite1
654,7/17/2015 7:15,70.846,CedarRiverSite1
655,7/17/2015 7:30,70.846,CedarRiverSite1
656,7/17/2015 7:45,70.887,CedarRiverSite1
657,7/17/2015 8:00,70.93,CedarRiverSite1
658,7/17/2015 8:15,70.974,CedarRiverSite1
659,7/17/2015 8:30,71.103,CedarRiverSite1
660,7/17/2015 8:45,71.231,CedarRiverSite1
661,7/17/2015 9:00,71.361,CedarRiverSite1
662,7/17/2015 9:15,71.577,CedarRiverSite1
663,7/17/2015 9:30,71.791,CedarRiverSite1
664,7/17/2015 9:45,72.05,CedarRiverSite1
665,7/17/2015 10:00,72.351,CedarRiverSite1
666,7/17/2015 10:15,72.739,CedarRiverSite1
667,7/17/2015 10:30,73.083,CedarRiverSite1
668,7/17/2015 10:45,73.429,CedarRiverSite1
669,7/17/2015 11:00,73.861,CedarRiverSite1
670,7/17/2015 11:15,74.338,CedarRiverSite1
671,7/17/2015 11:30,74.77,CedarRiverSite1
672,7/17/2015 11:45,75.29,CedarRiverSite1
673,7/17/2015 12:00,75.898,CedarRiverSite1
674,7/17/2015 12:15,76.419,CedarRiverSite1
675,7/17/2015 12:30,76.986,CedarRiverSite1
676,7/17/2015 12:45,77.639,CedarRiverSite1
677,7/17/2015 13:00,78.208,CedarRiverSite1
678,7/17/2015 13:15,78.822,CedarRiverSite1
679,7/17/2015 13:30,79.435,CedarRiverSite1
680,7/17/2015 13:45,80.051,CedarRiverSite1
681,7/17/2015 14:00,80.625,CedarRiverSite1
682,7/17/2015 14:15,81.199,CedarRiverSite1
683,7/17/2015 14:30,81.775,CedarRiverSite1
684,7/17/2015 14:45,82.263,CedarRiverSite1
685,7/17/2015 15:00,82.708,CedarRiverSite1
686,7/17/2015 15:15,83.109,CedarRiverSite1
687,7/17/2015 15:30,83.467,CedarRiverSite1
688,7/17/2015 15:45,83.824,CedarRiverSite1
689,7/17/2015 16:00,84.137,CedarRiverSite1
690,7/17/2015 16:15,84.452,CedarRiverSite1
691,7/17/2015 16:30,84.677,CedarRiverSite1
692,7/17/2015 16:45,84.857,CedarRiverSite1
693,7/17/2015 17:00,84.99,CedarRiverSite1
694,7/17/2015 17:15,85.082,CedarRiverSite1
695,7/17/2015 17:30,85.127,CedarRiverSite1
696,7/17/2015 17:45,85.082,CedarRiverSite1
697,7/17/2015 18:00,84.945,CedarRiverSite1
698,7/17/2015 18:15,84.812,CedarRiverSite1
699,7/17/2015 18:30,84.722,CedarRiverSite1
700,7/17/2015 18:45,84.317,CedarRiverSite1
701,7/17/2015 19:00,83.914,CedarRiverSite1
702,7/17/2015 19:15,83.601,CedarRiverSite1
703,7/17/2015 19:30,83.154,CedarRiverSite1
704,7/17/2015 19:45,82.575,CedarRiverSite1
705,7/17/2015 20:00,82.085,CedarRiverSite1
706,7/17/2015 20:15,81.597,CedarRiverSite1
707,7/17/2015 20:30,80.935,CedarRiverSite1
708,7/17/2015 20:45,80.537,CedarRiverSite1
709,7/17/2015 21:00,80.316,CedarRiverSite1
710,7/17/2015 21:15,79.963,CedarRiverSite1
711,7/17/2015 21:30,79.524,CedarRiverSite1
712,7/17/2015 21:45,79.173,CedarRiverSite1
713,7/17/2015 22:00,78.953,CedarRiverSite1
714,7/17/2015 22:15,78.777,CedarRiverSite1
715,7/17/2015 22:30,78.514,CedarRiverSite1
716,7/17/2015 22:45,78.251,CedarRiverSite1
717,7/17/2015 23:00,78.033,CedarRiverSite1
718,7/17/2015 23:15,77.77,CedarRiverSite1
719,7/17/2015 23:30,77.509,CedarRiverSite1
720,7/17/2015 23:45,77.16,CedarRiverSite1
721,7/18/2015 0:00,76.854,CedarRiverSite1
722,7/18/2015 0:15,76.55,CedarRiverSite1
723,7/18/2015 0:30,76.158,CedarRiverSite1
724,7/18/2015 0:45,75.81,CedarRiverSite1
725,7/18/2015 1:00,75.42,CedarRiverSite1
726,7/18/2015 1:15,75.074,CedarRiverSite1
727,7/18/2015 1:30,74.727,CedarRiverSite1
728,7/18/2015 1:45,74.424,CedarRiverSite1
729,7/18/2015 2:00,74.12,CedarRiverSite1
730,7/18/2015 2:15,73.861,CedarRiverSite1
731,7/18/2015 2:30,73.602,CedarRiverSite1
732,7/18/2015 2:45,73.342,CedarRiverSite1
733,7/18/2015 3:00,73.126,CedarRiverSite1
734,7/18/2015 3:15,72.869,CedarRiverSite1
735,7/18/2015 3:30,72.653,CedarRiverSite1
736,7/18/2015 3:45,72.437,CedarRiverSite1
737,7/18/2015 4:00,72.221,CedarRiverSite1
738,7/18/2015 4:15,72.007,CedarRiverSite1
739,7/18/2015 4:30,71.791,CedarRiverSite1
740,7/18/2015 4:45,71.62,CedarRiverSite1
741,7/18/2015 5:00,71.404,CedarRiverSite1
742,7/18/2015 5:15,71.19,CedarRiverSite1
743,7/18/2015 5:30,70.974,CedarRiverSite1
744,7/18/2015 5:45,70.759,CedarRiverSite1
745,7/18/2015 6:00,70.587,CedarRiverSite1
746,7/18/2015 6:15,70.416,CedarRiverSite1
747,7/18/2015 6:30,70.201,CedarRiverSite1
748,7/18/2015 6:45,70.029,CedarRiverSite1
749,7/18/2015 7:00,69.901,CedarRiverSite1
750,7/18/2015 7:15,69.814,CedarRiverSite1
751,7/18/2015 7:30,69.771,CedarRiverSite1
752,7/18/2015 7:45,69.728,CedarRiverSite1
753,7/18/2015 8:00,69.728,CedarRiverSite1
754,7/18/2015 8:15,69.771,CedarRiverSite1
755,7/18/2015 8:30,69.858,CedarRiverSite1
756,7/18/2015 8:45,69.985,CedarRiverSite1
757,7/18/2015 9:00,70.115,CedarRiverSite1
758,7/18/2015 9:15,70.286,CedarRiverSite1
759,7/18/2015 9:30,70.459,CedarRiverSite1
760,7/18/2015 9:45,70.716,CedarRiverSite1
761,7/18/2015 10:00,71.017,CedarRiverSite1
762,7/18/2015 10:15,71.361,CedarRiverSite1
763,7/18/2015 10:30,71.748,CedarRiverSite1
764,7/18/2015 10:45,72.178,CedarRiverSite1
765,7/18/2015 11:00,72.653,CedarRiverSite1
766,7/18/2015 11:15,73.126,CedarRiverSite1
767,7/18/2015 11:30,73.688,CedarRiverSite1
768,7/18/2015 11:45,74.206,CedarRiverSite1
769,7/18/2015 12:00,74.813,CedarRiverSite1
770,7/18/2015 12:15,75.333,CedarRiverSite1
771,7/18/2015 12:30,75.985,CedarRiverSite1
772,7/18/2015 12:45,76.55,CedarRiverSite1
773,7/18/2015 13:00,77.203,CedarRiverSite1
774,7/18/2015 13:15,77.815,CedarRiverSite1
775,7/18/2015 13:30,78.471,CedarRiverSite1
776,7/18/2015 13:45,79.041,CedarRiverSite1
777,7/18/2015 14:00,79.7,CedarRiverSite1
778,7/18/2015 14:15,80.361,CedarRiverSite1
779,7/18/2015 14:30,80.845,CedarRiverSite1
780,7/18/2015 14:45,81.333,CedarRiverSite1
781,7/18/2015 15:00,81.687,CedarRiverSite1
782,7/18/2015 15:15,82.042,CedarRiverSite1
783,7/18/2015 15:30,82.396,CedarRiverSite1
784,7/18/2015 15:45,82.708,CedarRiverSite1
785,7/18/2015 16:00,82.976,CedarRiverSite1
786,7/18/2015 16:15,83.154,CedarRiverSite1
787,7/18/2015 16:30,83.199,CedarRiverSite1
788,7/18/2015 16:45,83.287,CedarRiverSite1
789,7/18/2015 17:00,83.377,CedarRiverSite1
790,7/18/2015 17:15,83.377,CedarRiverSite1
791,7/18/2015 17:30,83.332,CedarRiverSite1
792,7/18/2015 17:45,83.242,CedarRiverSite1
793,7/18/2015 18:00,83.109,CedarRiverSite1
794,7/18/2015 18:15,82.886,CedarRiverSite1
795,7/18/2015 18:30,82.665,CedarRiverSite1
796,7/18/2015 18:45,82.263,CedarRiverSite1
797,7/18/2015 19:00,81.864,CedarRiverSite1
798,7/18/2015 19:15,81.597,CedarRiverSite1
799,7/18/2015 19:30,81.376,CedarRiverSite1
800,7/18/2015 19:45,81.111,CedarRiverSite1
801,7/18/2015 20:00,80.757,CedarRiverSite1
802,7/18/2015 20:15,80.492,CedarRiverSite1
803,7/18/2015 20:30,80.227,CedarRiverSite1
804,7/18/2015 20:45,80.008,CedarRiverSite1
805,7/18/2015 21:00,79.743,CedarRiverSite1
806,7/18/2015 21:15,79.48,CedarRiverSite1
807,7/18/2015 21:30,79.173,CedarRiverSite1
808,7/18/2015 21:45,78.91,CedarRiverSite1
809,7/18/2015 22:00,78.602,CedarRiverSite1
810,7/18/2015 22:15,78.339,CedarRiverSite1
811,7/18/2015 22:30,77.99,CedarRiverSite1
812,7/18/2015 22:45,77.684,CedarRiverSite1
813,7/18/2015 23:00,77.378,CedarRiverSite1
814,7/18/2015 23:15,77.16,CedarRiverSite1
815,7/18/2015 23:30,76.854,CedarRiverSite1
816,7/18/2015 23:45,76.593,CedarRiverSite1
817,7/19/2015 0:00,76.332,CedarRiverSite1
818,7/19/2015 0:15,76.071,CedarRiverSite1
819,7/19/2015 0:30,75.767,CedarRiverSite1
820,7/19/2015 0:45,75.508,CedarRiverSite1
821,7/19/2015 1:00,75.204,CedarRiverSite1
822,7/19/2015 1:15,74.899,CedarRiverSite1
823,7/19/2015 1:30,74.597,CedarRiverSite1
824,7/19/2015 1:45,74.295,CedarRiverSite1
825,7/19/2015 2:00,74.034,CedarRiverSite1
826,7/19/2015 2:15,73.774,CedarRiverSite1
827,7/19/2015 2:30,73.515,CedarRiverSite1
828,7/19/2015 2:45,73.256,CedarRiverSite1
829,7/19/2015 3:00,72.955,CedarRiverSite1
830,7/19/2015 3:15,72.653,CedarRiverSite1
831,7/19/2015 3:30,72.351,CedarRiverSite1
832,7/19/2015 3:45,72.05,CedarRiverSite1
833,7/19/2015 4:00,71.748,CedarRiverSite1
834,7/19/2015 4:15,71.447,CedarRiverSite1
835,7/19/2015 4:30,71.146,CedarRiverSite1
836,7/19/2015 4:45,70.887,CedarRiverSite1
837,7/19/2015 5:00,70.63,CedarRiverSite1
838,7/19/2015 5:15,70.416,CedarRiverSite1
839,7/19/2015 5:30,70.201,CedarRiverSite1
840,7/19/2015 5:45,69.985,CedarRiverSite1
841,7/19/2015 6:00,69.771,CedarRiverSite1
842,7/19/2015 6:15,69.557,CedarRiverSite1
843,7/19/2015 6:30,69.343,CedarRiverSite1
844,7/19/2015 6:45,69.17,CedarRiverSite1
845,7/19/2015 7:00,68.999,CedarRiverSite1
846,7/19/2015 7:15,68.871,CedarRiverSite1
847,7/19/2015 7:30,68.785,CedarRiverSite1
848,7/19/2015 7:45,68.742,CedarRiverSite1
849,7/19/2015 8:00,68.742,CedarRiverSite1
850,7/19/2015 8:15,68.828,CedarRiverSite1
851,7/19/2015 8:30,68.913,CedarRiverSite1
852,7/19/2015 8:45,69.042,CedarRiverSite1
853,7/19/2015 9:00,69.213,CedarRiverSite1
854,7/19/2015 9:15,69.471,CedarRiverSite1
855,7/19/2015 9:30,69.728,CedarRiverSite1
856,7/19/2015 9:45,70.029,CedarRiverSite1
857,7/19/2015 10:00,70.329,CedarRiverSite1
858,7/19/2015 10:15,70.716,CedarRiverSite1
859,7/19/2015 10:30,71.146,CedarRiverSite1
860,7/19/2015 10:45,71.577,CedarRiverSite1
861,7/19/2015 11:00,72.05,CedarRiverSite1
862,7/19/2015 11:15,72.61,CedarRiverSite1
863,7/19/2015 11:30,73.17,CedarRiverSite1
864,7/19/2015 11:45,73.774,CedarRiverSite1
865,7/19/2015 12:00,74.381,CedarRiverSite1
866,7/19/2015 12:15,74.986,CedarRiverSite1
867,7/19/2015 12:30,75.508,CedarRiverSite1
868,7/19/2015 12:45,76.203,CedarRiverSite1
869,7/19/2015 13:00,76.986,CedarRiverSite1
870,7/19/2015 13:15,77.684,CedarRiverSite1
871,7/19/2015 13:30,78.382,CedarRiverSite1
872,7/19/2015 13:45,78.996,CedarRiverSite1
873,7/19/2015 14:00,79.612,CedarRiverSite1
874,7/19/2015 14:15,80.227,CedarRiverSite1
875,7/19/2015 14:30,80.935,CedarRiverSite1
876,7/19/2015 14:45,81.154,CedarRiverSite1
877,7/19/2015 15:00,81.687,CedarRiverSite1
878,7/19/2015 15:15,82.308,CedarRiverSite1
879,7/19/2015 15:30,82.753,CedarRiverSite1
880,7/19/2015 15:45,82.976,CedarRiverSite1
881,7/19/2015 16:00,83.154,CedarRiverSite1
882,7/19/2015 16:15,83.511,CedarRiverSite1
883,7/19/2015 16:30,83.779,CedarRiverSite1
884,7/19/2015 16:45,83.914,CedarRiverSite1
885,7/19/2015 17:00,84.137,CedarRiverSite1
886,7/19/2015 17:15,84.227,CedarRiverSite1
887,7/19/2015 17:30,84.362,CedarRiverSite1
888,7/19/2015 17:45,84.227,CedarRiverSite1
889,7/19/2015 18:00,84.004,CedarRiverSite1
890,7/19/2015 18:15,83.824,CedarRiverSite1
891,7/19/2015 18:30,83.869,CedarRiverSite1
892,7/19/2015 18:45,83.601,CedarRiverSite1
893,7/19/2015 19:00,83.109,CedarRiverSite1
894,7/19/2015 19:15,82.665,CedarRiverSite1
895,7/19/2015 19:30,82.396,CedarRiverSite1
896,7/19/2015 19:45,82.042,CedarRiverSite1
897,7/19/2015 20:00,81.466,CedarRiverSite1
898,7/19/2015 20:15,80.978,CedarRiverSite1
899,7/19/2015 20:30,80.58,CedarRiverSite1
900,7/19/2015 20:45,80.139,CedarRiverSite1
901,7/19/2015 21:00,79.7,CedarRiverSite1
902,7/19/2015 21:15,79.304,CedarRiverSite1
903,7/19/2015 21:30,78.996,CedarRiverSite1
904,7/19/2015 21:45,78.69,CedarRiverSite1
905,7/19/2015 22:00,78.296,CedarRiverSite1
906,7/19/2015 22:15,77.945,CedarRiverSite1
907,7/19/2015 22:30,77.596,CedarRiverSite1
908,7/19/2015 22:45,77.335,CedarRiverSite1
909,7/19/2015 23:00,77.072,CedarRiverSite1
910,7/19/2015 23:15,76.725,CedarRiverSite1
911,7/19/2015 23:30,76.332,CedarRiverSite1
912,7/19/2015 23:45,75.985,CedarRiverSite1
913,7/20/2015 0:00,75.724,CedarRiverSite1
914,7/20/2015 0:15,75.508,CedarRiverSite1
915,7/20/2015 0:30,75.204,CedarRiverSite1
916,7/20/2015 0:45,74.943,CedarRiverSite1
917,7/20/2015 1:00,74.727,CedarRiverSite1
918,7/20/2015 1:15,74.511,CedarRiverSite1
919,7/20/2015 1:30,74.25,CedarRiverSite1
920,7/20/2015 1:45,73.99,CedarRiverSite1
921,7/20/2015 2:00,73.731,CedarRiverSite1
922,7/20/2015 2:15,73.472,CedarRiverSite1
923,7/20/2015 2:30,73.213,CedarRiverSite1
924,7/20/2015 2:45,72.997,CedarRiverSite1
925,7/20/2015 3:00,72.783,CedarRiverSite1
926,7/20/2015 3:15,72.567,CedarRiverSite1
927,7/20/2015 3:30,72.264,CedarRiverSite1
928,7/20/2015 3:45,72.007,CedarRiverSite1
929,7/20/2015 4:00,71.748,CedarRiverSite1
930,7/20/2015 4:15,71.447,CedarRiverSite1
931,7/20/2015 4:30,71.146,CedarRiverSite1
932,7/20/2015 4:45,70.887,CedarRiverSite1
933,7/20/2015 5:00,70.587,CedarRiverSite1
934,7/20/2015 5:15,70.372,CedarRiverSite1
935,7/20/2015 5:30,70.243,CedarRiverSite1
936,7/20/2015 5:45,70.072,CedarRiverSite1
937,7/20/2015 6:00,69.901,CedarRiverSite1
938,7/20/2015 6:15,69.728,CedarRiverSite1
939,7/20/2015 6:30,69.557,CedarRiverSite1
940,7/20/2015 6:45,69.386,CedarRiverSite1
941,7/20/2015 7:00,69.213,CedarRiverSite1
942,7/20/2015 7:15,69.042,CedarRiverSite1
943,7/20/2015 7:30,68.913,CedarRiverSite1
944,7/20/2015 7:45,68.785,CedarRiverSite1
945,7/20/2015 8:00,68.742,CedarRiverSite1
946,7/20/2015 8:15,68.698,CedarRiverSite1
947,7/20/2015 8:30,68.742,CedarRiverSite1
948,7/20/2015 8:45,68.785,CedarRiverSite1
949,7/20/2015 9:00,68.913,CedarRiverSite1
950,7/20/2015 9:15,69.085,CedarRiverSite1
951,7/20/2015 9:30,69.3,CedarRiverSite1
952,7/20/2015 9:45,69.6,CedarRiverSite1
953,7/20/2015 10:00,69.901,CedarRiverSite1
954,7/20/2015 10:15,70.243,CedarRiverSite1
955,7/20/2015 10:30,70.673,CedarRiverSite1
956,7/20/2015 10:45,71.103,CedarRiverSite1
957,7/20/2015 11:00,71.533,CedarRiverSite1
958,7/20/2015 11:15,72.007,CedarRiverSite1
959,7/20/2015 11:30,72.523,CedarRiverSite1
960,7/20/2015 11:45,73.04,CedarRiverSite1
961,7/20/2015 12:00,73.602,CedarRiverSite1
962,7/20/2015 12:15,74.206,CedarRiverSite1
963,7/20/2015 12:30,74.77,CedarRiverSite1
964,7/20/2015 12:45,75.376,CedarRiverSite1
965,7/20/2015 13:00,75.985,CedarRiverSite1
966,7/20/2015 13:15,76.593,CedarRiverSite1
967,7/20/2015 13:30,77.203,CedarRiverSite1
968,7/20/2015 13:45,77.815,CedarRiverSite1
969,7/20/2015 14:00,78.427,CedarRiverSite1
970,7/20/2015 14:15,78.996,CedarRiverSite1
971,7/20/2015 14:30,79.524,CedarRiverSite1
972,7/20/2015 14:45,79.963,CedarRiverSite1
973,7/20/2015 15:00,80.404,CedarRiverSite1
974,7/20/2015 15:15,80.802,CedarRiverSite1
975,7/20/2015 15:30,81.154,CedarRiverSite1
976,7/20/2015 15:45,81.421,CedarRiverSite1
977,7/20/2015 16:00,81.642,CedarRiverSite1
978,7/20/2015 16:15,81.952,CedarRiverSite1
979,7/20/2015 16:30,82.13,CedarRiverSite1
980,7/20/2015 16:45,82.13,CedarRiverSite1
981,7/20/2015 17:00,82.13,CedarRiverSite1
982,7/20/2015 17:15,82.085,CedarRiverSite1
983,7/20/2015 17:30,81.952,CedarRiverSite1
984,7/20/2015 17:45,81.687,CedarRiverSite1
985,7/20/2015 18:00,81.199,CedarRiverSite1
986,7/20/2015 18:15,80.625,CedarRiverSite1
987,7/20/2015 18:30,80.272,CedarRiverSite1
988,7/20/2015 18:45,79.876,CedarRiverSite1
989,7/20/2015 19:00,79.435,CedarRiverSite1
990,7/20/2015 19:15,78.865,CedarRiverSite1
991,7/20/2015 19:30,78.471,CedarRiverSite1
992,7/20/2015 19:45,78.076,CedarRiverSite1
993,7/20/2015 20:00,77.727,CedarRiverSite1
994,7/20/2015 20:15,77.335,CedarRiverSite1
995,7/20/2015 20:30,76.854,CedarRiverSite1
996,7/20/2015 20:45,76.464,CedarRiverSite1
997,7/20/2015 21:00,76.158,CedarRiverSite1
998,7/20/2015 21:15,75.767,CedarRiverSite1
999,7/20/2015 21:30,75.333,CedarRiverSite1
1000,7/20/2015 21:45,74.899,CedarRiverSite1
1001,7/20/2015 22:00,74.467,CedarRiverSite1
1002,7/20/2015 22:15,74.034,CedarRiverSite1
1003,7/20/2015 22:30,73.602,CedarRiverSite1
1004,7/20/2015 22:45,73.17,CedarRiverSite1
1005,7/20/2015 23:00,72.783,CedarRiverSite1
1006,7/20/2015 23:15,72.437,CedarRiverSite1
1007,7/20/2015 23:30,72.05,CedarRiverSite1
1008,7/20/2015 23:45,71.748,CedarRiverSite1
1009,7/21/2015 0:00,71.447,CedarRiverSite1
1010,7/21/2015 0:15,71.103,CedarRiverSite1
1011,7/21/2015 0:30,70.803,CedarRiverSite1
1012,7/21/2015 0:45,70.502,CedarRiverSite1
1013,7/21/2015 1:00,70.158,CedarRiverSite1
1014,7/21/2015 1:15,69.858,CedarRiverSite1
1015,7/21/2015 1:30,69.557,CedarRiverSite1
1016,7/21/2015 1:45,69.213,CedarRiverSite1
1017,7/21/2015 2:00,68.913,CedarRiverSite1
1018,7/21/2015 2:15,68.614,CedarRiverSite1
1019,7/21/2015 2:30,68.313,CedarRiverSite1
1020,7/21/2015 2:45,68.013,CedarRiverSite1
1021,7/21/2015 3:00,67.714,CedarRiverSite1
1022,7/21/2015 3:15,67.413,CedarRiverSite1
1023,7/21/2015 3:30,67.158,CedarRiverSite1
1024,7/21/2015 3:45,66.9,CedarRiverSite1
1025,7/21/2015 4:00,66.643,CedarRiverSite1
1026,7/21/2015 4:15,66.385,CedarRiverSite1
1027,7/21/2015 4:30,66.13,CedarRiverSite1
1028,7/21/2015 4:45,65.872,CedarRiverSite1
1029,7/21/2015 5:00,65.658,CedarRiverSite1
1030,7/21/2015 5:15,65.444,CedarRiverSite1
1031,7/21/2015 5:30,65.23,CedarRiverSite1
1032,7/21/2015 5:45,65.017,CedarRiverSite1
1033,7/21/2015 6:00,64.845,CedarRiverSite1
1034,7/21/2015 6:15,64.674,CedarRiverSite1
