ID,DateTime,TempF,Location,,,
357,7/15/2015 4:00,67.158,Long Pine #1,,,
358,7/15/2015 4:15,67.158,Long Pine #1,,,
359,7/15/2015 4:30,67.671,Long Pine #1,,,
360,7/15/2015 4:45,68.227,Long Pine #1,,,
361,7/15/2015 5:00,69.771,Long Pine #1,,,
362,7/15/2015 5:15,71.62,Long Pine #1,,,
363,7/15/2015 5:30,73.602,Long Pine #1,,,
364,7/15/2015 5:45,74.381,Long Pine #1,,,
365,7/15/2015 6:00,74.943,Long Pine #1,,,
366,7/15/2015 6:15,75.767,Long Pine #1,,,
367,7/15/2015 6:30,76.289,Long Pine #1,,,
368,7/15/2015 6:45,76.246,Long Pine #1,,,
369,7/15/2015 7:00,76.028,Long Pine #1,,,
370,7/15/2015 7:15,75.508,Long Pine #1,,,
371,7/15/2015 7:30,74.467,Long Pine #1,,,
372,7/15/2015 7:45,73.515,Long Pine #1,,,
373,7/15/2015 8:00,72.826,Long Pine #1,,,
374,7/15/2015 8:15,72.264,Long Pine #1,,,
375,7/15/2015 8:30,71.704,Long Pine #1,,,
376,7/15/2015 8:45,71.103,Long Pine #1,,,
377,7/15/2015 9:00,70.502,Long Pine #1,,,
378,7/15/2015 9:15,69.771,Long Pine #1,,,
379,7/15/2015 9:30,69.042,Long Pine #1,,,
380,7/15/2015 9:45,68.313,Long Pine #1,,,
381,7/15/2015 10:00,67.842,Long Pine #1,,,
382,7/15/2015 10:15,67.798,Long Pine #1,,,
383,7/15/2015 10:30,68.443,Long Pine #1,,,
384,7/15/2015 10:45,69.643,Long Pine #1,,,
385,7/15/2015 11:00,71.231,Long Pine #1,,,
386,7/15/2015 11:15,72.955,Long Pine #1,,,
387,7/15/2015 11:30,74.597,Long Pine #1,,,
388,7/15/2015 11:45,76.114,Long Pine #1,,,
389,7/15/2015 12:00,76.854,Long Pine #1,,,
390,7/15/2015 12:15,76.811,Long Pine #1,,,
391,7/15/2015 12:30,76.55,Long Pine #1,,,
392,7/15/2015 12:45,76.114,Long Pine #1,,,
393,7/15/2015 13:00,75.42,Long Pine #1,,,
394,7/15/2015 13:15,74.511,Long Pine #1,,,
395,7/15/2015 13:30,73.731,Long Pine #1,,,
396,7/15/2015 13:45,72.997,Long Pine #1,,,
397,7/15/2015 14:00,72.307,Long Pine #1,,,
398,7/15/2015 14:15,71.533,Long Pine #1,,,
399,7/15/2015 14:30,70.974,Long Pine #1,,,
400,7/15/2015 14:45,70.372,Long Pine #1,,,
401,7/15/2015 15:00,69.814,Long Pine #1,,,
402,7/15/2015 15:15,69.042,Long Pine #1,,,
403,7/15/2015 15:30,68.227,Long Pine #1,,,
404,7/15/2015 15:45,67.5,Long Pine #1,,,
405,7/15/2015 16:00,66.985,Long Pine #1,,,
406,7/15/2015 16:15,66.814,Long Pine #1,,,
407,7/15/2015 16:30,67.329,Long Pine #1,,,
408,7/15/2015 16:45,68.527,Long Pine #1,,,
409,7/15/2015 17:00,69.942,Long Pine #1,,,
410,7/15/2015 17:15,71.447,Long Pine #1,,,
411,7/15/2015 17:30,72.869,Long Pine #1,,,
412,7/15/2015 17:45,74.338,Long Pine #1,,,
413,7/15/2015 18:00,75.681,Long Pine #1,,,
414,7/15/2015 18:15,76.593,Long Pine #1,,,
415,7/15/2015 18:30,77.072,Long Pine #1,,,
416,7/15/2015 18:45,77.072,Long Pine #1,,,
417,7/15/2015 19:00,76.725,Long Pine #1,,,
418,7/15/2015 19:15,76.028,Long Pine #1,,,
419,7/15/2015 19:30,75.333,Long Pine #1,,,
420,7/15/2015 19:45,74.727,Long Pine #1,,,
421,7/15/2015 20:00,74.338,Long Pine #1,,,
422,7/15/2015 20:15,73.99,Long Pine #1,,,
423,7/15/2015 20:30,73.558,Long Pine #1,,,
424,7/15/2015 20:45,72.869,Long Pine #1,,,
425,7/15/2015 21:00,72.178,Long Pine #1,,,
426,7/15/2015 21:15,71.533,Long Pine #1,,,
427,7/15/2015 21:30,70.803,Long Pine #1,,,
428,7/15/2015 21:45,69.942,Long Pine #1,,,
429,7/15/2015 22:00,69.17,Long Pine #1,,,
430,7/15/2015 22:15,68.828,Long Pine #1,,,
431,7/15/2015 22:30,68.871,Long Pine #1,,,
432,7/15/2015 22:45,69.471,Long Pine #1,,,
433,7/15/2015 23:00,70.459,Long Pine #1,,,
434,7/15/2015 23:15,71.704,Long Pine #1,,,
435,7/15/2015 23:30,72.826,Long Pine #1,,,
436,7/15/2015 23:45,73.774,Long Pine #1,,,
437,7/16/2015 0:00,74.64,Long Pine #1,,,
438,7/16/2015 0:15,75.247,Long Pine #1,,,
439,7/16/2015 0:30,75.463,Long Pine #1,,,
440,7/16/2015 0:45,75.16,Long Pine #1,,,
441,7/16/2015 1:00,74.381,Long Pine #1,,,
442,7/16/2015 1:15,73.342,Long Pine #1,,,
443,7/16/2015 1:30,72.007,Long Pine #1,,,
444,7/16/2015 1:45,70.759,Long Pine #1,,,
445,7/16/2015 2:00,69.685,Long Pine #1,,,
446,7/16/2015 2:15,68.657,Long Pine #1,,,
447,7/16/2015 2:30,67.627,Long Pine #1,,,
448,7/16/2015 2:45,66.643,Long Pine #1,,,
449,7/16/2015 3:00,65.658,Long Pine #1,,,
450,7/16/2015 3:15,64.632,Long Pine #1,,,
451,7/16/2015 3:30,63.648,Long Pine #1,,,
452,7/16/2015 3:45,62.748,Long Pine #1,,,
453,7/16/2015 4:00,62.062,Long Pine #1,,,
454,7/16/2015 4:15,62.062,Long Pine #1,,,
455,7/16/2015 4:30,62.791,Long Pine #1,,,
456,7/16/2015 4:45,64.033,Long Pine #1,,,
457,7/16/2015 5:00,65.615,Long Pine #1,,,
458,7/16/2015 5:15,67.242,Long Pine #1,,,
459,7/16/2015 5:30,68.871,Long Pine #1,,,
460,7/16/2015 5:45,70.372,Long Pine #1,,,
461,7/16/2015 6:00,71.661,Long Pine #1,,,
462,7/16/2015 6:15,72.523,Long Pine #1,,,
463,7/16/2015 6:30,72.955,Long Pine #1,,,
464,7/16/2015 6:45,72.826,Long Pine #1,,,
465,7/16/2015 7:00,72.264,Long Pine #1,,,
466,7/16/2015 7:15,71.447,Long Pine #1,,,
467,7/16/2015 7:30,70.459,Long Pine #1,,,
468,7/16/2015 7:45,69.685,Long Pine #1,,,
469,7/16/2015 8:00,69.085,Long Pine #1,,,
470,7/16/2015 8:15,68.4,Long Pine #1,,,
471,7/16/2015 8:30,67.671,Long Pine #1,,,
472,7/16/2015 8:45,66.943,Long Pine #1,,,
473,7/16/2015 9:00,66.13,Long Pine #1,,,
474,7/16/2015 9:15,65.273,Long Pine #1,,,
475,7/16/2015 9:30,64.459,Long Pine #1,,,
476,7/16/2015 9:45,63.732,Long Pine #1,,,
477,7/16/2015 10:00,63.176,Long Pine #1,,,
478,7/16/2015 10:15,63.133,Long Pine #1,,,
479,7/16/2015 10:30,63.862,Long Pine #1,,,
480,7/16/2015 10:45,65.145,Long Pine #1,,,
481,7/16/2015 11:00,66.472,Long Pine #1,,,
482,7/16/2015 11:15,68.356,Long Pine #1,,,
483,7/16/2015 11:30,69.901,Long Pine #1,,,
484,7/16/2015 11:45,71.533,Long Pine #1,,,
485,7/16/2015 12:00,71.964,Long Pine #1,,,
486,7/16/2015 12:15,72.48,Long Pine #1,,,
487,7/16/2015 12:30,73.947,Long Pine #1,,,
488,7/16/2015 12:45,74.381,Long Pine #1,,,
489,7/16/2015 13:00,73.645,Long Pine #1,,,
490,7/16/2015 13:15,72.567,Long Pine #1,,,
491,7/16/2015 13:30,71.49,Long Pine #1,,,
492,7/16/2015 13:45,70.416,Long Pine #1,,,
493,7/16/2015 14:00,69.685,Long Pine #1,,,
494,7/16/2015 14:15,68.956,Long Pine #1,,,
495,7/16/2015 14:30,68.185,Long Pine #1,,,
496,7/16/2015 14:45,67.329,Long Pine #1,,,
497,7/16/2015 15:00,66.472,Long Pine #1,,,
