"Plot Title: KSM"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 2419892, SEN S/N: 2419892)","Bad Battery (LGR S/N: 2419892)","Coupler Detached (LGR S/N: 2419892)","Good Battery (LGR S/N: 2419892)","End Of File (LGR S/N: 2419892)"
32260,09/19/17 11:44:51 AM,64.332,,,,
32261,09/19/17 11:49:51 AM,64.375,,,,
32262,09/19/17 11:54:51 AM,64.459,,,,
32263,09/19/17 11:59:51 AM,64.418,,,,
32264,09/19/17 12:04:51 PM,64.459,,,,
32265,09/19/17 12:09:51 PM,64.418,,,,
32266,09/19/17 12:14:51 PM,64.418,,,,
32267,09/19/17 12:19:51 PM,64.459,,,,
32268,09/19/17 12:24:51 PM,64.503,,,,
32269,09/19/17 12:29:51 PM,64.589,,,,
32270,09/19/17 12:34:51 PM,64.589,,,,
32271,09/19/17 12:39:51 PM,64.589,,,,
32272,09/19/17 12:44:51 PM,64.589,,,,
32273,09/19/17 12:49:51 PM,64.632,,,,
32274,09/19/17 12:54:51 PM,64.632,,,,
32275,09/19/17 12:59:51 PM,64.632,,,,
32276,09/19/17 01:04:51 PM,64.589,,,,
32277,09/19/17 01:09:51 PM,64.674,,,,
32278,09/19/17 01:14:51 PM,64.674,,,,
32279,09/19/17 01:19:51 PM,64.717,,,,
32280,09/19/17 01:24:51 PM,64.803,,,,
32281,09/19/17 01:29:51 PM,64.760,,,,
32282,09/19/17 01:34:51 PM,64.760,,,,
32283,09/19/17 01:39:51 PM,64.845,,,,
32284,09/19/17 01:44:51 PM,64.803,,,,
32285,09/19/17 01:49:51 PM,64.760,,,,
32286,09/19/17 01:54:51 PM,64.760,,,,
32287,09/19/17 01:59:51 PM,64.803,,,,
32288,09/19/17 02:04:51 PM,64.845,,,,
32289,09/19/17 02:09:51 PM,64.888,,,,
32290,09/19/17 02:14:51 PM,64.888,,,,
32291,09/19/17 02:19:51 PM,64.931,,,,
32292,09/19/17 02:24:51 PM,64.974,,,,
32293,09/19/17 02:29:51 PM,65.017,,,,
32294,09/19/17 02:34:51 PM,65.059,,,,
32295,09/19/17 02:39:51 PM,65.102,,,,
32296,09/19/17 02:44:51 PM,65.102,,,,
32297,09/19/17 02:49:51 PM,65.145,,,,
32298,09/19/17 02:54:51 PM,65.188,,,,
32299,09/19/17 02:59:51 PM,65.188,,,,
32300,09/19/17 03:04:51 PM,65.273,,,,
32301,09/19/17 03:09:51 PM,65.359,,,,
32302,09/19/17 03:14:51 PM,65.359,,,,
32303,09/19/17 03:19:51 PM,65.359,,,,
32304,09/19/17 03:24:51 PM,65.403,,,,
32305,09/19/17 03:29:51 PM,65.530,,,,
32306,09/19/17 03:34:51 PM,65.530,,,,
32307,09/19/17 03:39:51 PM,65.615,,,,
32308,09/19/17 03:44:51 PM,65.658,,,,
32309,09/19/17 03:49:51 PM,65.701,,,,
32310,09/19/17 03:54:51 PM,65.788,,,,
32311,09/19/17 03:59:51 PM,65.788,,,,
32312,09/19/17 04:04:51 PM,65.788,,,,
32313,09/19/17 04:09:51 PM,65.829,,,,
32314,09/19/17 04:14:51 PM,65.788,,,,
32315,09/19/17 04:19:51 PM,65.829,,,,
32316,09/19/17 04:24:51 PM,65.872,,,,
32317,09/19/17 04:29:51 PM,65.959,,,,
32318,09/19/17 04:34:51 PM,66.000,,,,
32319,09/19/17 04:39:51 PM,65.916,,,,
32320,09/19/17 04:44:51 PM,65.959,,,,
32321,09/19/17 04:49:51 PM,66.000,,,,
32322,09/19/17 04:54:51 PM,66.000,,,,
32323,09/19/17 04:59:51 PM,66.000,,,,
32324,09/19/17 05:04:51 PM,66.087,,,,
32325,09/19/17 05:09:51 PM,66.130,,,,
32326,09/19/17 05:14:51 PM,66.130,,,,
32327,09/19/17 05:19:51 PM,66.173,,,,
32328,09/19/17 05:24:51 PM,66.214,,,,
32329,09/19/17 05:29:51 PM,66.173,,,,
32330,09/19/17 05:34:51 PM,66.214,,,,
32331,09/19/17 05:39:51 PM,66.258,,,,
32332,09/19/17 05:44:51 PM,66.301,,,,
32333,09/19/17 05:49:51 PM,66.344,,,,
32334,09/19/17 05:54:51 PM,66.301,,,,
32335,09/19/17 05:59:51 PM,66.385,,,,
32336,09/19/17 06:04:51 PM,66.429,,,,
32337,09/19/17 06:09:51 PM,66.429,,,,
32338,09/19/17 06:14:51 PM,66.472,,,,
32339,09/19/17 06:19:51 PM,66.515,,,,
32340,09/19/17 06:24:51 PM,66.558,,,,
32341,09/19/17 06:29:51 PM,66.558,,,,
32342,09/19/17 06:34:51 PM,66.643,,,,
32343,09/19/17 06:39:51 PM,66.686,,,,
32344,09/19/17 06:44:51 PM,66.772,,,,
32345,09/19/17 06:49:51 PM,66.772,,,,
32346,09/19/17 06:54:51 PM,66.772,,,,
32347,09/19/17 06:59:51 PM,66.772,,,,
32348,09/19/17 07:04:51 PM,66.814,,,,
32349,09/19/17 07:09:51 PM,66.814,,,,
32350,09/19/17 07:14:51 PM,66.814,,,,
32351,09/19/17 07:19:51 PM,66.814,,,,
32352,09/19/17 07:24:51 PM,66.857,,,,
32353,09/19/17 07:29:51 PM,66.900,,,,
32354,09/19/17 07:34:51 PM,66.857,,,,
32355,09/19/17 07:39:51 PM,66.857,,,,
32356,09/19/17 07:44:51 PM,66.857,,,,
32357,09/19/17 07:49:51 PM,66.814,,,,
32358,09/19/17 07:54:51 PM,66.729,,,,
32359,09/19/17 07:59:51 PM,66.729,,,,
32360,09/19/17 08:04:51 PM,66.686,,,,
32361,09/19/17 08:09:51 PM,66.643,,,,
32362,09/19/17 08:14:51 PM,66.515,,,,
32363,09/19/17 08:19:51 PM,66.472,,,,
32364,09/19/17 08:24:51 PM,66.429,,,,
32365,09/19/17 08:29:51 PM,66.385,,,,
32366,09/19/17 08:34:51 PM,66.344,,,,
32367,09/19/17 08:39:51 PM,66.301,,,,
32368,09/19/17 08:44:51 PM,66.344,,,,
32369,09/19/17 08:49:51 PM,66.214,,,,
32370,09/19/17 08:54:51 PM,66.429,,,,
32371,09/19/17 08:59:51 PM,66.429,,,,
32372,09/19/17 09:04:51 PM,66.385,,,,
32373,09/19/17 09:09:51 PM,66.558,,,,
32374,09/19/17 09:14:51 PM,66.643,,,,
32375,09/19/17 09:19:51 PM,66.729,,,,
32376,09/19/17 09:24:51 PM,66.772,,,,
32377,09/19/17 09:29:51 PM,66.857,,,,
32378,09/19/17 09:34:51 PM,66.900,,,,
32379,09/19/17 09:39:51 PM,66.943,,,,
32380,09/19/17 09:44:51 PM,67.028,,,,
32381,09/19/17 09:49:51 PM,67.158,,,,
32382,09/19/17 09:54:51 PM,67.242,,,,
32383,09/19/17 09:59:51 PM,67.199,,,,
32384,09/19/17 10:04:51 PM,67.114,,,,
32385,09/19/17 10:09:51 PM,67.071,,,,
32386,09/19/17 10:14:51 PM,66.900,,,,
32387,09/19/17 10:19:51 PM,66.900,,,,
32388,09/19/17 10:24:51 PM,66.943,,,,
32389,09/19/17 10:29:51 PM,66.985,,,,
32390,09/19/17 10:34:51 PM,66.943,,,,
32391,09/19/17 10:39:51 PM,66.814,,,,
32392,09/19/17 10:44:51 PM,66.814,,,,
32393,09/19/17 10:49:51 PM,66.686,,,,
32394,09/19/17 10:54:51 PM,66.686,,,,
32395,09/19/17 10:59:51 PM,66.772,,,,
32396,09/19/17 11:04:51 PM,66.643,,,,
32397,09/19/17 11:09:51 PM,66.643,,,,
32398,09/19/17 11:14:51 PM,66.643,,,,
32399,09/19/17 11:19:51 PM,66.600,,,,
32400,09/19/17 11:24:51 PM,66.643,,,,
32401,09/19/17 11:29:51 PM,66.472,,,,
32402,09/19/17 11:34:51 PM,66.429,,,,
32403,09/19/17 11:39:51 PM,66.429,,,,
32404,09/19/17 11:44:51 PM,66.385,,,,
32405,09/19/17 11:49:51 PM,66.385,,,,
32406,09/19/17 11:54:51 PM,66.344,,,,
32407,09/19/17 11:59:51 PM,66.301,,,,
32408,09/20/17 12:04:51 AM,66.258,,,,
32409,09/20/17 12:09:51 AM,66.214,,,,
32410,09/20/17 12:14:51 AM,66.214,,,,
32411,09/20/17 12:19:51 AM,66.214,,,,
32412,09/20/17 12:24:51 AM,66.173,,,,
32413,09/20/17 12:29:51 AM,66.173,,,,
32414,09/20/17 12:34:51 AM,66.130,,,,
32415,09/20/17 12:39:51 AM,66.214,,,,
32416,09/20/17 12:44:51 AM,66.173,,,,
32417,09/20/17 12:49:51 AM,66.130,,,,
32418,09/20/17 12:54:51 AM,66.087,,,,
32419,09/20/17 12:59:51 AM,66.087,,,,
32420,09/20/17 01:04:51 AM,66.130,,,,
32421,09/20/17 01:09:51 AM,66.043,,,,
32422,09/20/17 01:14:51 AM,66.043,,,,
32423,09/20/17 01:19:51 AM,66.087,,,,
32424,09/20/17 01:24:51 AM,66.130,,,,
32425,09/20/17 01:29:51 AM,66.130,,,,
32426,09/20/17 01:34:51 AM,66.130,,,,
32427,09/20/17 01:39:51 AM,66.173,,,,
32428,09/20/17 01:44:51 AM,66.130,,,,
32429,09/20/17 01:49:51 AM,66.087,,,,
32430,09/20/17 01:54:51 AM,66.087,,,,
32431,09/20/17 01:59:51 AM,66.043,,,,
32432,09/20/17 02:04:51 AM,66.043,,,,
32433,09/20/17 02:09:51 AM,66.000,,,,
32434,09/20/17 02:14:51 AM,66.000,,,,
32435,09/20/17 02:19:51 AM,66.000,,,,
32436,09/20/17 02:24:51 AM,66.000,,,,
32437,09/20/17 02:29:51 AM,65.959,,,,
32438,09/20/17 02:34:51 AM,65.959,,,,
32439,09/20/17 02:39:51 AM,65.959,,,,
32440,09/20/17 02:44:51 AM,65.916,,,,
32441,09/20/17 02:49:51 AM,65.872,,,,
32442,09/20/17 02:54:51 AM,65.872,,,,
32443,09/20/17 02:59:51 AM,65.829,,,,
32444,09/20/17 03:04:51 AM,65.829,,,,
32445,09/20/17 03:09:51 AM,65.788,,,,
32446,09/20/17 03:14:51 AM,65.788,,,,
32447,09/20/17 03:19:51 AM,65.745,,,,
32448,09/20/17 03:24:51 AM,65.745,,,,
32449,09/20/17 03:29:51 AM,65.701,,,,
32450,09/20/17 03:34:51 AM,65.701,,,,
32451,09/20/17 03:39:51 AM,65.658,,,,
32452,09/20/17 03:44:51 AM,65.658,,,,
32453,09/20/17 03:49:51 AM,65.615,,,,
32454,09/20/17 03:54:51 AM,65.615,,,,
32455,09/20/17 03:59:51 AM,65.574,,,,
32456,09/20/17 04:04:51 AM,65.530,,,,
32457,09/20/17 04:09:51 AM,65.530,,,,
32458,09/20/17 04:14:51 AM,65.444,,,,
32459,09/20/17 04:19:51 AM,65.444,,,,
32460,09/20/17 04:24:51 AM,65.444,,,,
32461,09/20/17 04:29:51 AM,65.444,,,,
32462,09/20/17 04:34:51 AM,65.444,,,,
32463,09/20/17 04:39:51 AM,65.403,,,,
32464,09/20/17 04:44:51 AM,65.359,,,,
32465,09/20/17 04:49:51 AM,65.359,,,,
32466,09/20/17 04:54:51 AM,65.359,,,,
32467,09/20/17 04:59:51 AM,65.359,,,,
32468,09/20/17 05:04:51 AM,65.316,,,,
32469,09/20/17 05:09:51 AM,65.230,,,,
32470,09/20/17 05:14:51 AM,65.273,,,,
32471,09/20/17 05:19:51 AM,65.273,,,,
32472,09/20/17 05:24:51 AM,65.230,,,,
32473,09/20/17 05:29:51 AM,65.230,,,,
32474,09/20/17 05:34:51 AM,65.188,,,,
32475,09/20/17 05:39:51 AM,65.188,,,,
32476,09/20/17 05:44:51 AM,65.145,,,,
32477,09/20/17 05:49:51 AM,65.102,,,,
32478,09/20/17 05:54:51 AM,65.102,,,,
32479,09/20/17 05:59:51 AM,65.102,,,,
32480,09/20/17 06:04:51 AM,65.059,,,,
32481,09/20/17 06:09:51 AM,65.017,,,,
32482,09/20/17 06:14:51 AM,65.017,,,,
32483,09/20/17 06:19:51 AM,64.974,,,,
32484,09/20/17 06:24:51 AM,64.974,,,,
32485,09/20/17 06:29:51 AM,64.931,,,,
32486,09/20/17 06:34:51 AM,64.931,,,,
32487,09/20/17 06:39:51 AM,64.931,,,,
32488,09/20/17 06:44:51 AM,64.845,,,,
32489,09/20/17 06:49:51 AM,64.845,,,,
32490,09/20/17 06:54:51 AM,64.845,,,,
32491,09/20/17 06:59:51 AM,64.803,,,,
32492,09/20/17 07:04:51 AM,64.803,,,,
32493,09/20/17 07:09:51 AM,64.803,,,,
32494,09/20/17 07:14:51 AM,64.717,,,,
32495,09/20/17 07:19:51 AM,64.674,,,,
32496,09/20/17 07:24:51 AM,64.674,,,,
32497,09/20/17 07:29:51 AM,64.674,,,,
32498,09/20/17 07:34:51 AM,64.632,,,,
32499,09/20/17 07:39:51 AM,64.632,,,,
32500,09/20/17 07:44:51 AM,64.632,,,,
32501,09/20/17 07:49:51 AM,64.589,,,,
32502,09/20/17 07:54:51 AM,64.503,,,,
32503,09/20/17 07:59:51 AM,64.503,,,,
32504,09/20/17 08:04:51 AM,64.503,,,,
32505,09/20/17 08:09:51 AM,64.503,,,,
32506,09/20/17 08:14:51 AM,64.503,,,,
32507,09/20/17 08:19:51 AM,64.459,,,,
32508,09/20/17 08:24:51 AM,64.459,,,,
32509,09/20/17 08:29:51 AM,64.459,,,,
32510,09/20/17 08:34:51 AM,64.459,,,,
32511,09/20/17 08:39:51 AM,64.503,,,,
32512,09/20/17 08:44:51 AM,64.503,,,,
32513,09/20/17 08:49:51 AM,64.459,,,,
32514,09/20/17 08:54:51 AM,64.418,,,,
32515,09/20/17 08:59:51 AM,64.503,,,,
32516,09/20/17 09:04:51 AM,64.418,,,,
32517,09/20/17 09:09:51 AM,64.418,,,,
32518,09/20/17 09:14:51 AM,64.418,,,,
32519,09/20/17 09:19:51 AM,64.375,,,,
32520,09/20/17 09:24:51 AM,64.375,,,,
32521,09/20/17 09:29:51 AM,64.459,,,,
32522,09/20/17 09:34:51 AM,64.459,,,,
32523,09/20/17 09:39:51 AM,64.503,,,,
32524,09/20/17 09:44:51 AM,64.459,,,,
32525,09/20/17 09:49:51 AM,64.459,,,,
32526,09/20/17 09:54:51 AM,64.459,,,,
32527,09/20/17 09:59:51 AM,64.459,,,,
32528,09/20/17 10:04:51 AM,64.418,,,,
32529,09/20/17 10:09:51 AM,64.503,,,,
32530,09/20/17 10:14:51 AM,64.503,,,,
32531,09/20/17 10:19:51 AM,64.375,,,,
32532,09/20/17 10:24:51 AM,64.503,,,,
32533,09/20/17 10:29:51 AM,64.459,,,,
32534,09/20/17 10:34:51 AM,64.503,,,,
32535,09/20/17 10:39:51 AM,64.503,,,,
32536,09/20/17 10:44:51 AM,64.503,,,,
32537,09/20/17 10:49:51 AM,64.546,,,,
32538,09/20/17 10:54:51 AM,64.546,,,,
32539,09/20/17 10:59:51 AM,64.589,,,,
32540,09/20/17 11:04:51 AM,64.589,,,,
32541,09/20/17 11:09:51 AM,64.632,,,,
32542,09/20/17 11:14:51 AM,64.674,,,,
32543,09/20/17 11:19:51 AM,64.717,,,,
32544,09/20/17 11:24:51 AM,64.717,,,,
32545,09/20/17 11:29:51 AM,64.674,,,,
32546,09/20/17 11:34:51 AM,64.760,,,,
32547,09/20/17 11:39:51 AM,64.760,,,,
32548,09/20/17 11:44:51 AM,64.845,,,,
32549,09/20/17 11:49:51 AM,64.760,,,,
32550,09/20/17 11:54:51 AM,64.845,,,,
32551,09/20/17 11:59:51 AM,64.888,,,,
32552,09/20/17 12:04:51 PM,64.931,,,,
32553,09/20/17 12:09:51 PM,64.931,,,,
32554,09/20/17 12:14:51 PM,64.931,,,,
32555,09/20/17 12:19:51 PM,65.017,,,,
32556,09/20/17 12:24:51 PM,65.102,,,,
32557,09/20/17 12:29:51 PM,65.188,,,,
32558,09/20/17 12:34:51 PM,65.230,,,,
32559,09/20/17 12:39:51 PM,65.273,,,,
32560,09/20/17 12:44:51 PM,65.316,,,,
32561,09/20/17 12:49:51 PM,65.316,,,,
32562,09/20/17 12:54:51 PM,65.316,,,,
32563,09/20/17 12:59:51 PM,65.359,,,,
32564,09/20/17 01:04:51 PM,65.359,,,,
32565,09/20/17 01:09:51 PM,65.444,,,,
32566,09/20/17 01:14:51 PM,65.444,,,,
32567,09/20/17 01:19:51 PM,65.444,,,,
32568,09/20/17 01:24:51 PM,65.487,,,,
32569,09/20/17 01:29:51 PM,65.574,,,,
32570,09/20/17 01:34:51 PM,65.615,,,,
32571,09/20/17 01:39:51 PM,65.574,,,,
32572,09/20/17 01:44:51 PM,65.574,,,,
32573,09/20/17 01:49:51 PM,65.658,,,,
32574,09/20/17 01:54:51 PM,65.658,,,,
32575,09/20/17 01:59:51 PM,65.701,,,,
32576,09/20/17 02:04:51 PM,65.788,,,,
32577,09/20/17 02:09:51 PM,65.872,,,,
32578,09/20/17 02:14:51 PM,65.872,,,,
32579,09/20/17 02:19:51 PM,65.872,,,,
32580,09/20/17 02:24:51 PM,65.959,,,,
32581,09/20/17 02:29:51 PM,65.916,,,,
32582,09/20/17 02:34:51 PM,65.872,,,,
32583,09/20/17 02:39:51 PM,65.916,,,,
32584,09/20/17 02:44:51 PM,65.959,,,,
32585,09/20/17 02:49:51 PM,65.959,,,,
32586,09/20/17 02:54:51 PM,66.000,,,,
32587,09/20/17 02:59:51 PM,66.043,,,,
32588,09/20/17 03:04:51 PM,66.214,,,,
32589,09/20/17 03:09:51 PM,66.258,,,,
32590,09/20/17 03:14:51 PM,66.301,,,,
32591,09/20/17 03:19:51 PM,66.429,,,,
32592,09/20/17 03:24:51 PM,66.385,,,,
32593,09/20/17 03:29:51 PM,66.385,,,,
32594,09/20/17 03:34:51 PM,66.385,,,,
32595,09/20/17 03:39:51 PM,66.385,,,,
32596,09/20/17 03:44:51 PM,66.301,,,,
32597,09/20/17 03:49:51 PM,66.385,,,,
32598,09/20/17 03:54:51 PM,66.301,,,,
32599,09/20/17 03:59:51 PM,66.344,,,,
32600,09/20/17 04:04:51 PM,66.301,,,,
32601,09/20/17 04:09:51 PM,66.344,,,,
32602,09/20/17 04:14:51 PM,66.344,,,,
32603,09/20/17 04:19:51 PM,66.385,,,,
32604,09/20/17 04:24:51 PM,66.385,,,,
32605,09/20/17 04:29:51 PM,66.385,,,,
32606,09/20/17 04:34:51 PM,66.385,,,,
32607,09/20/17 04:39:51 PM,66.385,,,,
32608,09/20/17 04:44:51 PM,66.344,,,,
32609,09/20/17 04:49:51 PM,66.385,,,,
32610,09/20/17 04:54:51 PM,66.385,,,,
32611,09/20/17 04:59:51 PM,66.385,,,,
32612,09/20/17 05:04:51 PM,66.472,,,,
32613,09/20/17 05:09:51 PM,66.472,,,,
32614,09/20/17 05:14:51 PM,66.472,,,,
32615,09/20/17 05:19:51 PM,66.472,,,,
32616,09/20/17 05:24:51 PM,66.558,,,,
32617,09/20/17 05:29:51 PM,66.515,,,,
32618,09/20/17 05:34:51 PM,66.515,,,,
32619,09/20/17 05:39:51 PM,66.515,,,,
32620,09/20/17 05:44:51 PM,66.515,,,,
32621,09/20/17 05:49:51 PM,66.515,,,,
32622,09/20/17 05:54:51 PM,66.515,,,,
32623,09/20/17 05:59:51 PM,66.515,,,,
32624,09/20/17 06:04:51 PM,66.515,,,,
32625,09/20/17 06:09:51 PM,66.472,,,,
32626,09/20/17 06:14:51 PM,66.558,,,,
32627,09/20/17 06:19:51 PM,66.558,,,,
32628,09/20/17 06:24:51 PM,66.558,,,,
32629,09/20/17 06:29:51 PM,66.558,,,,
32630,09/20/17 06:34:51 PM,66.600,,,,
32631,09/20/17 06:39:51 PM,66.600,,,,
32632,09/20/17 06:44:51 PM,66.558,,,,
32633,09/20/17 06:49:51 PM,66.558,,,,
32634,09/20/17 06:54:51 PM,66.558,,,,
32635,09/20/17 06:59:51 PM,66.558,,,,
32636,09/20/17 07:04:51 PM,66.558,,,,
32637,09/20/17 07:09:51 PM,66.558,,,,
32638,09/20/17 07:14:51 PM,66.600,,,,
32639,09/20/17 07:19:51 PM,66.558,,,,
32640,09/20/17 07:24:51 PM,66.558,,,,
32641,09/20/17 07:29:51 PM,66.558,,,,
32642,09/20/17 07:34:51 PM,66.515,,,,
32643,09/20/17 07:39:51 PM,66.558,,,,
32644,09/20/17 07:44:51 PM,66.515,,,,
32645,09/20/17 07:49:51 PM,66.515,,,,
32646,09/20/17 07:54:51 PM,66.472,,,,
32647,09/20/17 07:59:51 PM,66.429,,,,
32648,09/20/17 08:04:51 PM,66.472,,,,
32649,09/20/17 08:09:51 PM,66.472,,,,
32650,09/20/17 08:14:51 PM,66.429,,,,
32651,09/20/17 08:19:51 PM,66.472,,,,
32652,09/20/17 08:24:51 PM,66.429,,,,
32653,09/20/17 08:29:51 PM,66.429,,,,
32654,09/20/17 08:34:51 PM,66.429,,,,
32655,09/20/17 08:39:51 PM,66.429,,,,
32656,09/20/17 08:44:51 PM,66.429,,,,
32657,09/20/17 08:49:51 PM,66.472,,,,
32658,09/20/17 08:54:51 PM,66.429,,,,
32659,09/20/17 08:59:51 PM,66.385,,,,
32660,09/20/17 09:04:51 PM,66.385,,,,
32661,09/20/17 09:09:51 PM,66.385,,,,
32662,09/20/17 09:14:51 PM,66.344,,,,
32663,09/20/17 09:19:51 PM,66.344,,,,
32664,09/20/17 09:24:51 PM,66.301,,,,
32665,09/20/17 09:29:51 PM,66.301,,,,
32666,09/20/17 09:34:51 PM,66.301,,,,
32667,09/20/17 09:39:51 PM,66.214,,,,
32668,09/20/17 09:44:51 PM,66.214,,,,
32669,09/20/17 09:49:51 PM,66.214,,,,
32670,09/20/17 09:54:51 PM,66.173,,,,
32671,09/20/17 09:59:51 PM,66.130,,,,
32672,09/20/17 10:04:51 PM,66.130,,,,
32673,09/20/17 10:09:51 PM,66.130,,,,
32674,09/20/17 10:14:51 PM,66.087,,,,
32675,09/20/17 10:19:51 PM,66.087,,,,
32676,09/20/17 10:24:51 PM,66.043,,,,
32677,09/20/17 10:29:51 PM,66.043,,,,
32678,09/20/17 10:34:51 PM,66.000,,,,
32679,09/20/17 10:39:51 PM,65.959,,,,
32680,09/20/17 10:44:51 PM,65.959,,,,
32681,09/20/17 10:49:51 PM,65.959,,,,
32682,09/20/17 10:54:51 PM,65.959,,,,
32683,09/20/17 10:59:51 PM,65.916,,,,
32684,09/20/17 11:04:51 PM,65.872,,,,
32685,09/20/17 11:09:51 PM,65.872,,,,
32686,09/20/17 11:14:51 PM,65.829,,,,
32687,09/20/17 11:19:51 PM,65.788,,,,
32688,09/20/17 11:24:51 PM,65.788,,,,
32689,09/20/17 11:29:51 PM,65.788,,,,
32690,09/20/17 11:34:51 PM,65.745,,,,
32691,09/20/17 11:39:51 PM,65.745,,,,
32692,09/20/17 11:44:51 PM,65.701,,,,
32693,09/20/17 11:49:51 PM,65.658,,,,
32694,09/20/17 11:54:51 PM,65.701,,,,
32695,09/20/17 11:59:51 PM,65.701,,,,
32696,09/21/17 12:04:51 AM,65.615,,,,
32697,09/21/17 12:09:51 AM,65.615,,,,
32698,09/21/17 12:14:51 AM,65.615,,,,
32699,09/21/17 12:19:51 AM,65.530,,,,
32700,09/21/17 12:24:51 AM,65.530,,,,
32701,09/21/17 12:29:51 AM,65.487,,,,
32702,09/21/17 12:34:51 AM,65.444,,,,
32703,09/21/17 12:39:51 AM,65.444,,,,
32704,09/21/17 12:44:51 AM,65.444,,,,
32705,09/21/17 12:49:51 AM,65.444,,,,
32706,09/21/17 12:54:51 AM,65.403,,,,
32707,09/21/17 12:59:51 AM,65.359,,,,
32708,09/21/17 01:04:51 AM,65.359,,,,
32709,09/21/17 01:09:51 AM,65.359,,,,
32710,09/21/17 01:14:51 AM,65.316,,,,
32711,09/21/17 01:19:51 AM,65.316,,,,
32712,09/21/17 01:24:51 AM,65.316,,,,
32713,09/21/17 01:29:51 AM,65.316,,,,
32714,09/21/17 01:34:51 AM,65.273,,,,
32715,09/21/17 01:39:51 AM,65.273,,,,
32716,09/21/17 01:44:51 AM,65.273,,,,
32717,09/21/17 01:49:51 AM,65.230,,,,
32718,09/21/17 01:54:51 AM,65.188,,,,
32719,09/21/17 01:59:51 AM,65.145,,,,
32720,09/21/17 02:04:51 AM,65.102,,,,
32721,09/21/17 02:09:51 AM,65.102,,,,
32722,09/21/17 02:14:51 AM,65.102,,,,
32723,09/21/17 02:19:51 AM,65.017,,,,
32724,09/21/17 02:24:51 AM,65.059,,,,
32725,09/21/17 02:29:51 AM,65.017,,,,
32726,09/21/17 02:34:51 AM,64.974,,,,
32727,09/21/17 02:39:51 AM,64.974,,,,
32728,09/21/17 02:44:51 AM,64.974,,,,
32729,09/21/17 02:49:51 AM,64.931,,,,
32730,09/21/17 02:54:51 AM,64.931,,,,
32731,09/21/17 02:59:51 AM,64.888,,,,
32732,09/21/17 03:04:51 AM,64.888,,,,
32733,09/21/17 03:09:51 AM,64.845,,,,
32734,09/21/17 03:14:51 AM,64.845,,,,
32735,09/21/17 03:19:51 AM,64.803,,,,
32736,09/21/17 03:24:51 AM,64.803,,,,
32737,09/21/17 03:29:51 AM,64.760,,,,
32738,09/21/17 03:34:51 AM,64.760,,,,
32739,09/21/17 03:39:51 AM,64.717,,,,
32740,09/21/17 03:44:51 AM,64.717,,,,
32741,09/21/17 03:49:51 AM,64.674,,,,
32742,09/21/17 03:54:51 AM,64.674,,,,
32743,09/21/17 03:59:51 AM,64.674,,,,
32744,09/21/17 04:04:51 AM,64.674,,,,
32745,09/21/17 04:09:51 AM,64.632,,,,
32746,09/21/17 04:14:51 AM,64.632,,,,
32747,09/21/17 04:19:51 AM,64.589,,,,
32748,09/21/17 04:24:51 AM,64.503,,,,
32749,09/21/17 04:29:51 AM,64.503,,,,
32750,09/21/17 04:34:51 AM,64.546,,,,
32751,09/21/17 04:39:51 AM,64.503,,,,
32752,09/21/17 04:44:51 AM,64.503,,,,
32753,09/21/17 04:49:51 AM,64.503,,,,
32754,09/21/17 04:54:51 AM,64.459,,,,
32755,09/21/17 04:59:51 AM,64.459,,,,
32756,09/21/17 05:04:51 AM,64.459,,,,
32757,09/21/17 05:09:51 AM,64.418,,,,
32758,09/21/17 05:14:51 AM,64.375,,,,
32759,09/21/17 05:19:51 AM,64.375,,,,
32760,09/21/17 05:24:51 AM,64.332,,,,
32761,09/21/17 05:29:51 AM,64.332,,,,
32762,09/21/17 05:34:51 AM,64.332,,,,
32763,09/21/17 05:39:51 AM,64.332,,,,
32764,09/21/17 05:44:51 AM,64.288,,,,
32765,09/21/17 05:49:51 AM,64.288,,,,
32766,09/21/17 05:54:51 AM,64.247,,,,
32767,09/21/17 05:59:51 AM,64.204,,,,
32768,09/21/17 06:04:51 AM,64.247,,,,
32769,09/21/17 06:09:51 AM,64.161,,,,
32770,09/21/17 06:14:51 AM,64.161,,,,
32771,09/21/17 06:19:51 AM,64.074,,,,
32772,09/21/17 06:24:51 AM,64.074,,,,
32773,09/21/17 06:29:51 AM,64.074,,,,
32774,09/21/17 06:34:51 AM,64.117,,,,
32775,09/21/17 06:39:51 AM,64.074,,,,
32776,09/21/17 06:44:51 AM,64.074,,,,
32777,09/21/17 06:49:51 AM,64.033,,,,
32778,09/21/17 06:54:51 AM,64.033,,,,
32779,09/21/17 06:59:51 AM,63.990,,,,
32780,09/21/17 07:04:51 AM,63.990,,,,
32781,09/21/17 07:09:51 AM,63.819,,,,
32782,09/21/17 07:14:51 AM,63.903,,,,
32783,09/21/17 07:19:51 AM,63.819,,,,
32784,09/21/17 07:24:51 AM,63.819,,,,
32785,09/21/17 07:29:51 AM,63.819,,,,
32786,09/21/17 07:34:51 AM,63.819,,,,
32787,09/21/17 07:39:51 AM,63.819,,,,
32788,09/21/17 07:44:51 AM,63.732,,,,
32789,09/21/17 07:49:51 AM,63.732,,,,
32790,09/21/17 07:54:51 AM,63.689,,,,
32791,09/21/17 07:59:51 AM,63.648,,,,
32792,09/21/17 08:04:51 AM,63.689,,,,
