"Plot Title: Monroe Creek- 2015"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 10612900, SEN S/N: 10612900)","Coupler Attached (LGR S/N: 10612900)","Stopped (LGR S/N: 10612900)","End Of File (LGR S/N: 10612900)"
397,07/26/15 12:00:00 PM,62.598,,,
398,07/26/15 01:00:00 PM,63.797,,,
399,07/26/15 02:00:00 PM,64.652,,,
400,07/26/15 03:00:00 PM,65.680,,,
401,07/26/15 04:00:00 PM,66.366,,,
402,07/26/15 05:00:00 PM,66.708,,,
403,07/26/15 06:00:00 PM,66.537,,,
404,07/26/15 07:00:00 PM,66.366,,,
405,07/26/15 08:00:00 PM,66.022,,,
406,07/26/15 09:00:00 PM,65.509,,,
407,07/26/15 10:00:00 PM,64.996,,,
408,07/26/15 11:00:00 PM,64.310,,,
409,07/27/15 12:00:00 AM,63.797,,,
410,07/27/15 01:00:00 AM,63.111,,,
411,07/27/15 02:00:00 AM,62.598,,,
412,07/27/15 03:00:00 AM,62.254,,,
413,07/27/15 04:00:00 AM,61.741,,,
414,07/27/15 05:00:00 AM,61.398,,,
415,07/27/15 06:00:00 AM,61.054,,,
416,07/27/15 07:00:00 AM,60.712,,,
417,07/27/15 08:00:00 AM,60.712,,,
418,07/27/15 09:00:00 AM,60.883,,,
419,07/27/15 10:00:00 AM,61.398,,,
420,07/27/15 11:00:00 AM,62.425,,,
421,07/27/15 12:00:00 PM,63.455,,,
422,07/27/15 01:00:00 PM,64.481,,,
423,07/27/15 02:00:00 PM,65.509,,,
424,07/27/15 03:00:00 PM,66.537,,,
425,07/27/15 04:00:00 PM,67.221,,,
426,07/27/15 05:00:00 PM,67.735,,,
427,07/27/15 06:00:00 PM,67.392,,,
428,07/27/15 07:00:00 PM,66.708,,,
429,07/27/15 08:00:00 PM,66.366,,,
430,07/27/15 09:00:00 PM,65.680,,,
431,07/27/15 10:00:00 PM,65.167,,,
432,07/27/15 11:00:00 PM,64.310,,,
433,07/28/15 12:00:00 AM,63.626,,,
434,07/28/15 01:00:00 AM,62.769,,,
435,07/28/15 02:00:00 AM,61.912,,,
436,07/28/15 03:00:00 AM,61.054,,,
437,07/28/15 04:00:00 AM,60.368,,,
438,07/28/15 05:00:00 AM,59.680,,,
439,07/28/15 06:00:00 AM,58.993,,,
440,07/28/15 07:00:00 AM,58.303,,,
441,07/28/15 08:00:00 AM,57.958,,,
442,07/28/15 09:00:00 AM,57.958,,,
443,07/28/15 10:00:00 AM,58.303,,,
444,07/28/15 11:00:00 AM,58.993,,,
445,07/28/15 12:00:00 PM,59.851,,,
446,07/28/15 01:00:00 PM,60.712,,,
447,07/28/15 02:00:00 PM,61.398,,,
448,07/28/15 03:00:00 PM,62.083,,,
449,07/28/15 04:00:00 PM,62.598,,,
450,07/28/15 05:00:00 PM,62.940,,,
451,07/28/15 06:00:00 PM,62.769,,,
452,07/28/15 07:00:00 PM,62.425,,,
453,07/28/15 08:00:00 PM,62.083,,,
454,07/28/15 09:00:00 PM,61.398,,,
455,07/28/15 10:00:00 PM,60.539,,,
456,07/28/15 11:00:00 PM,59.851,,,
457,07/29/15 12:00:00 AM,58.993,,,
458,07/29/15 01:00:00 AM,58.303,,,
459,07/29/15 02:00:00 AM,57.614,,,
460,07/29/15 03:00:00 AM,56.923,,,
461,07/29/15 04:00:00 AM,56.230,,,
462,07/29/15 05:00:00 AM,55.711,,,
463,07/29/15 06:00:00 AM,55.364,,,
464,07/29/15 07:00:00 AM,54.842,,,
465,07/29/15 08:00:00 AM,54.842,,,
466,07/29/15 09:00:00 AM,55.189,,,
467,07/29/15 10:00:00 AM,55.884,,,
468,07/29/15 11:00:00 AM,56.923,,,
469,07/29/15 12:00:00 PM,58.131,,,
470,07/29/15 01:00:00 PM,59.337,,,
471,07/29/15 02:00:00 PM,60.368,,,
472,07/29/15 03:00:00 PM,61.227,,,
473,07/29/15 04:00:00 PM,62.083,,,
474,07/29/15 05:00:00 PM,62.425,,,
475,07/29/15 06:00:00 PM,62.598,,,
476,07/29/15 07:00:00 PM,62.598,,,
477,07/29/15 08:00:00 PM,62.254,,,
478,07/29/15 09:00:00 PM,61.741,,,
479,07/29/15 10:00:00 PM,61.227,,,
480,07/29/15 11:00:00 PM,60.712,,,
481,07/30/15 12:00:00 AM,60.024,,,
482,07/30/15 01:00:00 AM,59.508,,,
483,07/30/15 02:00:00 AM,58.820,,,
484,07/30/15 03:00:00 AM,58.303,,,
485,07/30/15 04:00:00 AM,57.958,,,
486,07/30/15 05:00:00 AM,57.441,,,
487,07/30/15 06:00:00 AM,56.923,,,
488,07/30/15 07:00:00 AM,56.577,,,
489,07/30/15 08:00:00 AM,56.404,,,
490,07/30/15 09:00:00 AM,56.750,,,
491,07/30/15 10:00:00 AM,57.268,,,
492,07/30/15 11:00:00 AM,58.303,,,
493,07/30/15 12:00:00 PM,59.508,,,
494,07/30/15 01:00:00 PM,60.539,,,
495,07/30/15 02:00:00 PM,61.741,,,
496,07/30/15 03:00:00 PM,62.598,,,
497,07/30/15 04:00:00 PM,63.455,,,
498,07/30/15 05:00:00 PM,63.968,,,
499,07/30/15 06:00:00 PM,63.968,,,
500,07/30/15 07:00:00 PM,63.626,,,
501,07/30/15 08:00:00 PM,63.282,,,
502,07/30/15 09:00:00 PM,62.769,,,
503,07/30/15 10:00:00 PM,62.083,,,
504,07/30/15 11:00:00 PM,61.398,,,
505,07/31/15 12:00:00 AM,60.712,,,
506,07/31/15 01:00:00 AM,60.195,,,
507,07/31/15 02:00:00 AM,59.851,,,
508,07/31/15 03:00:00 AM,59.508,,,
509,07/31/15 04:00:00 AM,59.164,,,
510,07/31/15 05:00:00 AM,58.820,,,
511,07/31/15 06:00:00 AM,58.476,,,
512,07/31/15 07:00:00 AM,58.131,,,
513,07/31/15 08:00:00 AM,57.958,,,
514,07/31/15 09:00:00 AM,58.131,,,
515,07/31/15 10:00:00 AM,58.647,,,
516,07/31/15 11:00:00 AM,59.680,,,
517,07/31/15 12:00:00 PM,60.883,,,
518,07/31/15 01:00:00 PM,62.083,,,
519,07/31/15 02:00:00 PM,63.111,,,
520,07/31/15 03:00:00 PM,63.968,,,
521,07/31/15 04:00:00 PM,64.652,,,
522,07/31/15 05:00:00 PM,64.996,,,
523,07/31/15 06:00:00 PM,64.996,,,
524,07/31/15 07:00:00 PM,64.825,,,
525,07/31/15 08:00:00 PM,64.481,,,
526,07/31/15 09:00:00 PM,64.139,,,
527,07/31/15 10:00:00 PM,63.626,,,
528,07/31/15 11:00:00 PM,63.111,,,
529,08/01/15 12:00:00 AM,62.769,,,
530,08/01/15 01:00:00 AM,62.254,,,
531,08/01/15 02:00:00 AM,61.912,,,
532,08/01/15 03:00:00 AM,61.398,,,
533,08/01/15 04:00:00 AM,60.883,,,
534,08/01/15 05:00:00 AM,60.539,,,
535,08/01/15 06:00:00 AM,60.195,,,
536,08/01/15 07:00:00 AM,60.024,,,
537,08/01/15 08:00:00 AM,59.851,,,
538,08/01/15 09:00:00 AM,60.024,,,
539,08/01/15 10:00:00 AM,60.539,,,
540,08/01/15 11:00:00 AM,61.398,,,
541,08/01/15 12:00:00 PM,62.425,,,
542,08/01/15 01:00:00 PM,63.455,,,
543,08/01/15 02:00:00 PM,64.481,,,
544,08/01/15 03:00:00 PM,65.338,,,
545,08/01/15 04:00:00 PM,66.022,,,
546,08/01/15 05:00:00 PM,66.366,,,
547,08/01/15 06:00:00 PM,66.366,,,
548,08/01/15 07:00:00 PM,66.022,,,
549,08/01/15 08:00:00 PM,65.851,,,
550,08/01/15 09:00:00 PM,65.167,,,
551,08/01/15 10:00:00 PM,64.652,,,
552,08/01/15 11:00:00 PM,64.139,,,
553,08/02/15 12:00:00 AM,63.626,,,
554,08/02/15 01:00:00 AM,63.282,,,
555,08/02/15 02:00:00 AM,62.769,,,
556,08/02/15 03:00:00 AM,62.254,,,
557,08/02/15 04:00:00 AM,61.741,,,
558,08/02/15 05:00:00 AM,61.398,,,
559,08/02/15 06:00:00 AM,61.054,,,
560,08/02/15 07:00:00 AM,60.883,,,
561,08/02/15 08:00:00 AM,60.539,,,
562,08/02/15 09:00:00 AM,60.712,,,
